,datetime,load_area,mkt_region,zone,mw,dt,md,wday,mw_norm
1836,1/3/24 13:00,BC,MIDATL,BC,3373.611,2024-01-03 13:00:00,"(1, 3)",Wednesday,-0.619760819959329
1837,1/3/24 13:00,CE,WEST,CE,11715.564,2024-01-03 13:00:00,"(1, 3)",Wednesday,0.7929325796162067
1838,1/3/24 13:00,DAY,WEST,DAY,2161.0,2024-01-03 13:00:00,"(1, 3)",Wednesday,0.27394806182466785
1839,1/3/24 13:00,DEOK,WEST,DEOK,3131.424,2024-01-03 13:00:00,"(1, 3)",Wednesday,0.09766362827771932
1840,1/3/24 13:00,DOM,SOUTH,DOM,13674.119,2024-01-03 13:00:00,"(1, 3)",Wednesday,-0.47934344106444743
1841,1/3/24 13:00,DPLCO,MIDATL,DPL,2015.964,2024-01-03 13:00:00,"(1, 3)",Wednesday,-0.6880861933123956
1842,1/3/24 13:00,DUQ,WEST,DUQ,1631.075,2024-01-03 13:00:00,"(1, 3)",Wednesday,0.6856311728165416
1843,1/3/24 13:00,EASTON,MIDATL,DPL,30.343,2024-01-03 13:00:00,"(1, 3)",Wednesday,-0.4253694095906348
1844,1/3/24 13:00,EKPC,WEST,EKPC,1898.91,2024-01-03 13:00:00,"(1, 3)",Wednesday,-0.10542193168191043
1845,1/3/24 13:00,JC,MIDATL,JC,2368.248,2024-01-03 13:00:00,"(1, 3)",Wednesday,-0.3520256838375469
1846,1/3/24 13:00,ME,MIDATL,ME,1894.912,2024-01-03 13:00:00,"(1, 3)",Wednesday,0.06431361940326515
1847,1/3/24 13:00,OE,WEST,ATSI,7927.526,2024-01-03 13:00:00,"(1, 3)",Wednesday,0.8157204421212566
1849,1/3/24 13:00,PAPWR,WEST,ATSI,665.908,2024-01-03 13:00:00,"(1, 3)",Wednesday,1.0936038673135953
1850,1/3/24 13:00,PE,MIDATL,PE,4524.635,2024-01-03 13:00:00,"(1, 3)",Wednesday,-0.022672380528954462
1851,1/3/24 13:00,PEPCO,MIDATL,PEP,2754.04,2024-01-03 13:00:00,"(1, 3)",Wednesday,-0.24135906080269703
1852,1/3/24 13:00,PLCO,MIDATL,PL,5171.082,2024-01-03 13:00:00,"(1, 3)",Wednesday,0.2584003975939158
1853,1/3/24 13:00,PN,MIDATL,PN,2238.124,2024-01-03 13:00:00,"(1, 3)",Wednesday,0.720727876638926
1854,1/3/24 13:00,PS,MIDATL,PS,4710.241,2024-01-03 13:00:00,"(1, 3)",Wednesday,-0.2050429309004819
1855,1/3/24 13:00,RECO,MIDATL,RECO,166.778,2024-01-03 13:00:00,"(1, 3)",Wednesday,0.8707163414833617
1856,1/3/24 13:00,SMECO,MIDATL,PEP,398.481,2024-01-03 13:00:00,"(1, 3)",Wednesday,-0.7439583018130597
1857,1/3/24 13:00,UGI,MIDATL,PL,149.043,2024-01-03 13:00:00,"(1, 3)",Wednesday,0.6143766073221318
1858,1/3/24 13:00,VMEU,MIDATL,AE,66.819,2024-01-03 13:00:00,"(1, 3)",Wednesday,-1.0015598318530199
1859,1/3/24 13:00,RTO,RTO,RTO,95775.085,2024-01-03 13:00:00,"(1, 3)",Wednesday,0.018222072593355523
1860,1/3/24 14:00,AECO,MIDATL,AE,863.117,2024-01-03 14:00:00,"(1, 3)",Wednesday,-0.9116318052420386
1861,1/3/24 14:00,AEPAPT,WEST,AEP,4792.221,2024-01-03 14:00:00,"(1, 3)",Wednesday,-0.1611100568512519
1862,1/3/24 14:00,AEPIMP,WEST,AEP,3257.38,2024-01-03 14:00:00,"(1, 3)",Wednesday,0.23554311969348288
1863,1/3/24 14:00,AEPKPT,WEST,AEP,766.685,2024-01-03 14:00:00,"(1, 3)",Wednesday,0.021445430094186316
1864,1/3/24 14:00,AEPOPT,WEST,AEP,7171.252,2024-01-03 14:00:00,"(1, 3)",Wednesday,0.15026513203270248
1865,1/3/24 14:00,AP,WEST,AP,5990.701,2024-01-03 14:00:00,"(1, 3)",Wednesday,-0.28436254481754625
1866,1/3/24 14:00,BC,MIDATL,BC,3371.88,2024-01-03 14:00:00,"(1, 3)",Wednesday,-0.6229052293101658
1867,1/3/24 14:00,CE,WEST,CE,11686.494,2024-01-03 14:00:00,"(1, 3)",Wednesday,0.7703117316978578
1868,1/3/24 14:00,DAY,WEST,DAY,2178.0,2024-01-03 14:00:00,"(1, 3)",Wednesday,0.3358587028914843
1869,1/3/24 14:00,DEOK,WEST,DEOK,3096.778,2024-01-03 14:00:00,"(1, 3)",Wednesday,0.01695253664082983
1870,1/3/24 14:00,DOM,SOUTH,DOM,13625.513,2024-01-03 14:00:00,"(1, 3)",Wednesday,-0.5049157537111074
1871,1/3/24 14:00,DPLCO,MIDATL,DPL,2013.153,2024-01-03 14:00:00,"(1, 3)",Wednesday,-0.6957971304335123
1872,1/3/24 14:00,DUQ,WEST,DUQ,1605.469,2024-01-03 14:00:00,"(1, 3)",Wednesday,0.5087923489104096
1873,1/3/24 14:00,EASTON,MIDATL,DPL,29.942,2024-01-03 14:00:00,"(1, 3)",Wednesday,-0.48796834110284365
1874,1/3/24 14:00,EKPC,WEST,EKPC,1866.676,2024-01-03 14:00:00,"(1, 3)",Wednesday,-0.1726648857123144
1875,1/3/24 14:00,JC,MIDATL,JC,2443.998,2024-01-03 14:00:00,"(1, 3)",Wednesday,-0.12079671292432137
1876,1/3/24 14:00,ME,MIDATL,ME,1877.139,2024-01-03 14:00:00,"(1, 3)",Wednesday,-0.013314491708401219
1877,1/3/24 14:00,OE,WEST,ATSI,7823.711,2024-01-03 14:00:00,"(1, 3)",Wednesday,0.6727082774527796
1879,1/3/24 14:00,PAPWR,WEST,ATSI,646.449,2024-01-03 14:00:00,"(1, 3)",Wednesday,0.8211735872630713
1880,1/3/24 14:00,PE,MIDATL,PE,4542.371,2024-01-03 14:00:00,"(1, 3)",Wednesday,0.009307580563097871
1881,1/3/24 14:00,PEPCO,MIDATL,PEP,2768.923,2024-01-03 14:00:00,"(1, 3)",Wednesday,-0.2067027950564184
1882,1/3/24 14:00,PLCO,MIDATL,PL,5084.671,2024-01-03 14:00:00,"(1, 3)",Wednesday,0.11888477013054168
1883,1/3/24 14:00,PN,MIDATL,PN,2200.491,2024-01-03 14:00:00,"(1, 3)",Wednesday,0.5591684182779086
1884,1/3/24 14:00,PS,MIDATL,PS,4878.11,2024-01-03 14:00:00,"(1, 3)",Wednesday,0.10520613214537691
1885,1/3/24 14:00,RECO,MIDATL,RECO,165.913,2024-01-03 14:00:00,"(1, 3)",Wednesday,0.8210691623219273
1886,1/3/24 14:00,SMECO,MIDATL,PEP,392.768,2024-01-03 14:00:00,"(1, 3)",Wednesday,-0.7970818385826507
1887,1/3/24 14:00,UGI,MIDATL,PL,147.308,2024-01-03 14:00:00,"(1, 3)",Wednesday,0.5221779913758677
1888,1/3/24 14:00,VMEU,MIDATL,AE,73.905,2024-01-03 14:00:00,"(1, 3)",Wednesday,-0.2804601586378465
1889,1/3/24 14:00,RTO,RTO,RTO,95398.018,2024-01-03 14:00:00,"(1, 3)",Wednesday,-0.015804962661463653
1890,1/3/24 15:00,AECO,MIDATL,AE,967.325,2024-01-03 15:00:00,"(1, 3)",Wednesday,-0.204239990823614
1891,1/3/24 15:00,AEPAPT,WEST,AEP,4810.643,2024-01-03 15:00:00,"(1, 3)",Wednesday,-0.13918123977951063
1892,1/3/24 15:00,AEPIMP,WEST,AEP,3313.09,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.4177718703874521
1893,1/3/24 15:00,AEPKPT,WEST,AEP,758.764,2024-01-03 15:00:00,"(1, 3)",Wednesday,-0.03260718903574844
1894,1/3/24 15:00,AEPOPT,WEST,AEP,7185.063,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.16803756189436578
1895,1/3/24 15:00,AP,WEST,AP,6036.983,2024-01-03 15:00:00,"(1, 3)",Wednesday,-0.22707757338076687
1896,1/3/24 15:00,BC,MIDATL,BC,3477.756,2024-01-03 15:00:00,"(1, 3)",Wednesday,-0.4305785485307077
1897,1/3/24 15:00,CE,WEST,CE,11598.062,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.7014982874902397
1898,1/3/24 15:00,DAY,WEST,DAY,2195.0,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.3977693439583007
1899,1/3/24 15:00,DEOK,WEST,DEOK,3127.668,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.08891367560820065
1900,1/3/24 15:00,DOM,SOUTH,DOM,13984.762,2024-01-03 15:00:00,"(1, 3)",Wednesday,-0.3159097103008286
1901,1/3/24 15:00,DPLCO,MIDATL,DPL,2096.381,2024-01-03 15:00:00,"(1, 3)",Wednesday,-0.46749194554688067
1902,1/3/24 15:00,DUQ,WEST,DUQ,1603.396,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.4944759042506646
1903,1/3/24 15:00,EASTON,MIDATL,DPL,31.662,2024-01-03 15:00:00,"(1, 3)",Wednesday,-0.21946419596319466
1904,1/3/24 15:00,EKPC,WEST,EKPC,1874.822,2024-01-03 15:00:00,"(1, 3)",Wednesday,-0.15567161452252518
1905,1/3/24 15:00,JC,MIDATL,JC,2609.904,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.38563594249917155
1906,1/3/24 15:00,ME,MIDATL,ME,1890.109,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.04333529173380365
1907,1/3/24 15:00,OE,WEST,ATSI,7865.409,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.730150084921316
1909,1/3/24 15:00,PAPWR,WEST,ATSI,643.462,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.7793549302657486
1910,1/3/24 15:00,PE,MIDATL,PE,4607.954,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.1275609515768592
1911,1/3/24 15:00,PEPCO,MIDATL,PEP,2827.042,2024-01-03 15:00:00,"(1, 3)",Wednesday,-0.07136801652332699
1912,1/3/24 15:00,PLCO,MIDATL,PL,5135.142,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.2003731597302904
1913,1/3/24 15:00,PN,MIDATL,PN,2148.495,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.3359482233176473
1914,1/3/24 15:00,PS,MIDATL,PS,5100.893,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.5169451489533986
1915,1/3/24 15:00,RECO,MIDATL,RECO,167.216,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.8958556067697312
1916,1/3/24 15:00,SMECO,MIDATL,PEP,428.455,2024-01-03 15:00:00,"(1, 3)",Wednesday,-0.46523873396224363
1917,1/3/24 15:00,UGI,MIDATL,PL,146.854,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.49805224403315784
1918,1/3/24 15:00,VMEU,MIDATL,AE,81.575,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.5000696880401638
1919,1/3/24 15:00,RTO,RTO,RTO,96757.887,2024-01-03 15:00:00,"(1, 3)",Wednesday,0.10691145220627783
1920,1/3/24 16:00,AECO,MIDATL,AE,1090.74,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.6335340838774625
1921,1/3/24 16:00,AEPAPT,WEST,AEP,4960.398,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.03908116389970604
1922,1/3/24 16:00,AEPIMP,WEST,AEP,3369.105,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.6009982834214255
1923,1/3/24 16:00,AEPKPT,WEST,AEP,762.873,2024-01-03 16:00:00,"(1, 3)",Wednesday,-0.004567520811419979
1924,1/3/24 16:00,AEPOPT,WEST,AEP,7338.498,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.3654825532653281
1925,1/3/24 16:00,AP,WEST,AP,6258.922,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.04762467102758427
1926,1/3/24 16:00,BC,MIDATL,BC,3769.239,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.09890837856928623
1927,1/3/24 16:00,CE,WEST,CE,11509.028,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.6322163964148259
1928,1/3/24 16:00,DAY,WEST,DAY,2232.0,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.5325160333390188
1929,1/3/24 16:00,DEOK,WEST,DEOK,3206.329,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.27216181909516407
1930,1/3/24 16:00,DOM,SOUTH,DOM,14703.753,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.06236175087957803
1931,1/3/24 16:00,DPLCO,MIDATL,DPL,2308.294,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.11381286347028755
1932,1/3/24 16:00,DUQ,WEST,DUQ,1616.69,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.5862862348375637
1933,1/3/24 16:00,EASTON,MIDATL,DPL,33.632,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.08806671445838009
1934,1/3/24 16:00,EKPC,WEST,EKPC,1915.695,2024-01-03 16:00:00,"(1, 3)",Wednesday,-0.0704069480186879
1935,1/3/24 16:00,JC,MIDATL,JC,2812.102,2024-01-03 16:00:00,"(1, 3)",Wednesday,1.0028509320795327
1936,1/3/24 16:00,ME,MIDATL,ME,1993.965,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.49695286375952574
1937,1/3/24 16:00,OE,WEST,ATSI,7897.809,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.7747832702534813
1939,1/3/24 16:00,PAPWR,WEST,ATSI,633.428,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.638876723265032
1940,1/3/24 16:00,PE,MIDATL,PE,4745.066,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.3747889863791547
1941,1/3/24 16:00,PEPCO,MIDATL,PEP,3031.682,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.4051527267622034
1942,1/3/24 16:00,PLCO,MIDATL,PL,5284.149,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.4409537004188028
1943,1/3/24 16:00,PN,MIDATL,PN,2201.603,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.5639422635120772
1944,1/3/24 16:00,PS,MIDATL,PS,5384.842,2024-01-03 16:00:00,"(1, 3)",Wednesday,1.0417288267188503
1945,1/3/24 16:00,RECO,MIDATL,RECO,176.841,2024-01-03 16:00:00,"(1, 3)",Wednesday,1.4482880916585377
1946,1/3/24 16:00,SMECO,MIDATL,PEP,474.954,2024-01-03 16:00:00,"(1, 3)",Wednesday,-0.032857964445492216
1947,1/3/24 16:00,UGI,MIDATL,PL,153.396,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.8456968235838509
1948,1/3/24 16:00,VMEU,MIDATL,AE,88.628,2024-01-03 16:00:00,"(1, 3)",Wednesday,1.217811149398704
1949,1/3/24 16:00,RTO,RTO,RTO,99991.661,2024-01-03 16:00:00,"(1, 3)",Wednesday,0.39873158471353615
1950,1/3/24 17:00,AECO,MIDATL,AE,1214.19,2024-01-03 17:00:00,"(1, 3)",Wednesday,1.4715457479527203
1951,1/3/24 17:00,AEPAPT,WEST,AEP,5181.023,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.3017044005978273
1952,1/3/24 17:00,AEPIMP,WEST,AEP,3377.521,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.6285272219574239
1953,1/3/24 17:00,AEPKPT,WEST,AEP,798.829,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.24079493007053238
1954,1/3/24 17:00,AEPOPT,WEST,AEP,7568.888,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.6619556628032838
1955,1/3/24 17:00,AP,WEST,AP,6638.745,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.5177458781066173
1956,1/3/24 17:00,BC,MIDATL,BC,4080.59,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.6644860768896348
1957,1/3/24 17:00,CE,WEST,CE,11798.18,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.857220297938268
1958,1/3/24 17:00,DAY,WEST,DAY,2321.0,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.8566364483358813
1959,1/3/24 17:00,DEOK,WEST,DEOK,3344.904,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.5949852193024574
1960,1/3/24 17:00,DOM,SOUTH,DOM,15597.342,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.5324917201347402
1961,1/3/24 17:00,DPLCO,MIDATL,DPL,2527.376,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.7147831681193626
1962,1/3/24 17:00,DUQ,WEST,DUQ,1705.48,2024-01-03 17:00:00,"(1, 3)",Wednesday,1.1994831095788532
1963,1/3/24 17:00,EASTON,MIDATL,DPL,35.731,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.4157354357654293
1964,1/3/24 17:00,EKPC,WEST,EKPC,2026.102,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.1599117473227151
1965,1/3/24 17:00,JC,MIDATL,JC,3037.025,2024-01-03 17:00:00,"(1, 3)",Wednesday,1.6894346129338624
1966,1/3/24 17:00,ME,MIDATL,ME,2127.085,2024-01-03 17:00:00,"(1, 3)",Wednesday,1.0783884205695722
1967,1/3/24 17:00,OE,WEST,ATSI,8074.406,2024-01-03 17:00:00,"(1, 3)",Wednesday,1.0180575489604031
1969,1/3/24 17:00,PAPWR,WEST,ATSI,673.415,2024-01-03 17:00:00,"(1, 3)",Wednesday,1.1987035184950157
1970,1/3/24 17:00,PE,MIDATL,PE,5098.059,2024-01-03 17:00:00,"(1, 3)",Wednesday,1.011274237042603
1971,1/3/24 17:00,PEPCO,MIDATL,PEP,3177.712,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.745195358417726
1972,1/3/24 17:00,PLCO,MIDATL,PL,5536.12,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.847775657896135
1973,1/3/24 17:00,PN,MIDATL,PN,2264.28,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.8330162722728339
1974,1/3/24 17:00,PS,MIDATL,PS,5613.086,2024-01-03 17:00:00,"(1, 3)",Wednesday,1.4635606547862083
1975,1/3/24 17:00,RECO,MIDATL,RECO,183.209,2024-01-03 17:00:00,"(1, 3)",Wednesday,1.813783163219256
1976,1/3/24 17:00,SMECO,MIDATL,PEP,530.315,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.48192798323546615
1977,1/3/24 17:00,UGI,MIDATL,PL,159.557,2024-01-03 17:00:00,"(1, 3)",Wednesday,1.173094905915222
1978,1/3/24 17:00,VMEU,MIDATL,AE,93.629,2024-01-03 17:00:00,"(1, 3)",Wednesday,1.7267328916720721
1979,1/3/24 17:00,RTO,RTO,RTO,104827.799,2024-01-03 17:00:00,"(1, 3)",Wednesday,0.8351512083432002
1980,1/3/24 18:00,AECO,MIDATL,AE,1216.926,2024-01-03 18:00:00,"(1, 3)",Wednesday,1.4901184487458334
1981,1/3/24 18:00,AEPAPT,WEST,AEP,5284.423,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.4247876535137962
1982,1/3/24 18:00,AEPIMP,WEST,AEP,3413.061,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.7447794172484606
1983,1/3/24 18:00,AEPKPT,WEST,AEP,812.094,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.33131481300937793
1984,1/3/24 18:00,AEPOPT,WEST,AEP,7589.166,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.6880500319825482
1985,1/3/24 18:00,AP,WEST,AP,6740.173,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.6432871270347025
1986,1/3/24 18:00,BC,MIDATL,BC,4127.341,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.7494105607492489
1987,1/3/24 18:00,CE,WEST,CE,11988.423,2024-01-03 18:00:00,"(1, 3)",Wednesday,1.0052580678223577
1988,1/3/24 18:00,DAY,WEST,DAY,2339.0,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.9221888918183927
1989,1/3/24 18:00,DEOK,WEST,DEOK,3387.401,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.6939859484282688
1990,1/3/24 18:00,DOM,SOUTH,DOM,15724.609,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.5994487113210649
1991,1/3/24 18:00,DPLCO,MIDATL,DPL,2570.39,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.8327761419107972
1992,1/3/24 18:00,DUQ,WEST,DUQ,1706.616,2024-01-03 18:00:00,"(1, 3)",Wednesday,1.2073284936278013
1993,1/3/24 18:00,EASTON,MIDATL,DPL,36.324,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.5083069230141566
1994,1/3/24 18:00,EKPC,WEST,EKPC,2124.649,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.3654894413983549
1995,1/3/24 18:00,JC,MIDATL,JC,3054.198,2024-01-03 18:00:00,"(1, 3)",Wednesday,1.7418556705905326
1996,1/3/24 18:00,ME,MIDATL,ME,2122.992,2024-01-03 18:00:00,"(1, 3)",Wednesday,1.060511199009901
1997,1/3/24 18:00,OE,WEST,ATSI,8040.424,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.9712450519246741
1999,1/3/24 18:00,PAPWR,WEST,ATSI,667.689,2024-01-03 18:00:00,"(1, 3)",Wednesday,1.1185382590485233
2000,1/3/24 18:00,PE,MIDATL,PE,5112.258,2024-01-03 18:00:00,"(1, 3)",Wednesday,1.0368765976394705
2001,1/3/24 18:00,PEPCO,MIDATL,PEP,3142.055,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.662165158342803
2002,1/3/24 18:00,PLCO,MIDATL,PL,5501.35,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.7916374536524455
2003,1/3/24 18:00,PN,MIDATL,PN,2271.684,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.864801838921918
2004,1/3/24 18:00,PS,MIDATL,PS,5570.974,2024-01-03 18:00:00,"(1, 3)",Wednesday,1.3857308676129525
2005,1/3/24 18:00,RECO,MIDATL,RECO,181.291,2024-01-03 18:00:00,"(1, 3)",Wednesday,1.7036984353214137
2006,1/3/24 18:00,SMECO,MIDATL,PEP,542.931,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.5992405230368237
2007,1/3/24 18:00,UGI,MIDATL,PL,160.207,2024-01-03 18:00:00,"(1, 3)",Wednesday,1.2076361741371653
2008,1/3/24 18:00,VMEU,MIDATL,AE,93.258,2024-01-03 18:00:00,"(1, 3)",Wednesday,1.688978449283865
2009,1/3/24 18:00,RTO,RTO,RTO,105561.907,2024-01-03 18:00:00,"(1, 3)",Wednesday,0.9013981055706012
2010,1/3/24 19:00,AECO,MIDATL,AE,1212.931,2024-01-03 19:00:00,"(1, 3)",Wednesday,1.462999318750041
2011,1/3/24 19:00,AEPAPT,WEST,AEP,5279.657,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.4191143964209774
2012,1/3/24 19:00,AEPIMP,WEST,AEP,3402.415,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.7099560950461984
2013,1/3/24 19:00,AEPKPT,WEST,AEP,825.208,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.42080427737877146
2014,1/3/24 19:00,AEPOPT,WEST,AEP,7547.457,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.6343775769032542
2015,1/3/24 19:00,AP,WEST,AP,6750.301,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.655822933411085
2016,1/3/24 19:00,BC,MIDATL,BC,4114.831,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.7266857999295063
2017,1/3/24 19:00,CE,WEST,CE,11734.709,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.8078302794234582
2018,1/3/24 19:00,DAY,WEST,DAY,2304.0,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.7947258072690648
2019,1/3/24 19:00,DEOK,WEST,DEOK,3356.738,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.6225536271541844
2020,1/3/24 19:00,DOM,SOUTH,DOM,15657.917,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.5643610950796321
2021,1/3/24 19:00,DPLCO,MIDATL,DPL,2565.115,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.8183061336169898
2022,1/3/24 19:00,DUQ,WEST,DUQ,1683.253,2024-01-03 19:00:00,"(1, 3)",Wednesday,1.045980159529583
2023,1/3/24 19:00,EASTON,MIDATL,DPL,36.026,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.46178701879810197
2024,1/3/24 19:00,EKPC,WEST,EKPC,2143.753,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.40534206266151956
2025,1/3/24 19:00,JC,MIDATL,JC,2990.409,2024-01-03 19:00:00,"(1, 3)",Wednesday,1.5471379831240812
2026,1/3/24 19:00,ME,MIDATL,ME,2104.625,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.9802886413782136
2027,1/3/24 19:00,OE,WEST,ATSI,7961.193,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.8620990054107012
2029,1/3/24 19:00,PAPWR,WEST,ATSI,621.362,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.4699500693213751
2030,1/3/24 19:00,PE,MIDATL,PE,5021.441,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.873123545852318
2031,1/3/24 19:00,PEPCO,MIDATL,PEP,3076.142,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.5086814222590501
2032,1/3/24 19:00,PLCO,MIDATL,PL,5458.098,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.7218045629435553
2033,1/3/24 19:00,PN,MIDATL,PN,2257.463,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.8037507120558154
2034,1/3/24 19:00,PS,MIDATL,PS,5492.656,2024-01-03 19:00:00,"(1, 3)",Wednesday,1.2409865364998485
2035,1/3/24 19:00,RECO,MIDATL,RECO,177.964,2024-01-03 19:00:00,"(1, 3)",Wednesday,1.512743331194135
2036,1/3/24 19:00,SMECO,MIDATL,PEP,543.314,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.6028019294052378
2037,1/3/24 19:00,UGI,MIDATL,PL,158.828,2024-01-03 19:00:00,"(1, 3)",Wednesday,1.1343555450939975
2038,1/3/24 19:00,VMEU,MIDATL,AE,91.304,2024-01-03 19:00:00,"(1, 3)",Wednesday,1.4901316017729358
2039,1/3/24 19:00,RTO,RTO,RTO,104606.11,2024-01-03 19:00:00,"(1, 3)",Wednesday,0.8151456936240513
2040,1/3/24 20:00,AECO,MIDATL,AE,1186.293,2024-01-03 20:00:00,"(1, 3)",Wednesday,1.2821734401948621
2041,1/3/24 20:00,AEPAPT,WEST,AEP,5263.371,2024-01-03 20:00:00,"(1, 3)",Wednesday,0.39972818890657236
2042,1/3/24 20:00,AEPIMP,WEST,AEP,3351.722,2024-01-03 20:00:00,"(1, 3)",Wednesday,0.5441380720892907
2043,1/3/24 20:00,AEPKPT,WEST,AEP,831.343,2024-01-03 20:00:00,"(1, 3)",Wednesday,0.4626692967402349
2044,1/3/24 20:00,AEPOPT,WEST,AEP,7502.052,2024-01-03 20:00:00,"(1, 3)",Wednesday,0.5759489925959013
2045,1/3/24 20:00,AP,WEST,AP,6658.905,2024-01-03 20:00:00,"(1, 3)",Wednesday,0.5426986680501259
2046,1/3/24 20:00,BC,MIDATL,BC,4044.2,2024-01-03 20:00:00,"(1, 3)",Wednesday,0.5983826359439572
2047,1/3/24 20:00,CE,WEST,CE,11514.415,2024-01-03 20:00:00,"(1, 3)",Wednesday,0.6364082955457567
2048,1/3/24 20:00,DAY,WEST,DAY,2256.0,2024-01-03 20:00:00,"(1, 3)",Wednesday,0.6199192913157008
2049,1/3/24 20:00,DEOK,WEST,DEOK,3335.951,2024-01-03 20:00:00,"(1, 3)",Wednesday,0.5741283699280689
